name,best_affinity,source
"2,2-bis(3-fluorophenyl)-2-(4-fluorophenyl)acetamid",-5.622,glutarimide
MEPENZOLATE,-5.615,fda_leftover
CHLORAMBUCIL,-5.615,fda_leftover
"N-(1-methyl-2,6-dioxopiperidin-3-yl)-5-oxopyrrolid",-5.614,glutarimide
"2-amino-3-phenylsulfanylnaphthalene-1,4-dione",-5.613,glutarimide
TRIMETHADIONE,-5.613,docking_round5b_results.csv
2-[2-(2-fluorophenyl)phenyl]acetamide,-5.611,glutarimide
CLONIDINE,-5.611,screening_master_results.csv
"(E)-N-(2,6-dioxopiperidin-3-yl)but-2-enamide",-5.608,glutarimide
"N-(1-methyl-2,6-dioxopiperidin-3-yl)-3-(propan-2-y",-5.608,glutarimide
BENFLUOREX,-5.607,fda_leftover
"2-amino-2,3-dihydroinden-1-one",-5.607,glutarimide
"(3R,5R)-3-[3-fluoro-5-(trifluoromethyl)phenyl",-5.606,pathc_v2
3-(3-chloro-5-fluoro-4-propan-2-ylphenyl)piperidin,-5.603,glutarimide
OZAGREL,-5.596,screening_master_results.csv
"N-(1-methyl-2,6-dioxopiperidin-3-yl)-3-oxobutanami",-5.595,glutarimide
"4-(2,3-difluorophenyl)piperidine-2,6-dione",-5.591,glutarimide
(2S)-N-tert-butyl-2-(difluoromethyl)-2-phenyl,-5.59,pathc_v2
"2-[(3R)-2,6-dioxopiperidin-3-yl]isoindole-1,3-dion",-5.589,glutarimide
"2-(2-cyclohexylethylamino)naphthalene-1,4-dione",-5.589,glutarimide
ZIDOVUDINE,-5.589,docking_batch_results.csv
"6-amino-3,4-dihydro-2H-naphthalen-1-one",-5.589,glutarimide
XANOMELINE,-5.587,docking_batch_results.csv
"2-iodo-3-methylnaphthalene-1,4-dione",-5.586,glutarimide
"2-(dimethylamino)naphthalene-1,4-dione",-5.582,glutarimide
LEVOBUNOLOL,-5.578,docking_round5_results.csv
"N-(1-methyl-2,6-dioxopiperidin-3-yl)prop-2-enamide",-5.576,glutarimide
BETHANECHOL,-5.575,fda_leftover
ACEFYLLINE,-5.574,docking_batch_results.csv
"2-(3-aminopropylamino)naphthalene-1,4-dione",-5.572,glutarimide
"3-(ethylamino)-2-methyl-N-(1-methyl-2,6-dioxopiper",-5.571,glutarimide
PYRIDOXINE,-5.57,screening_master_results.csv
"N-(2,6-dioxopiperidin-3-yl)-3-(ethylamino)-2-methy",-5.569,glutarimide
"2-benzylisoquinoline-1,3,4-trione",-5.568,glutarimide
3-(2-chloro-3-fluoro-5-propan-2-ylphenyl)piperidin,-5.566,glutarimide
"2-chloro-3-(propylamino)naphthalene-1,4-dione",-5.566,glutarimide
"N-(1,4-dioxonaphthalen-2-yl)-2-phenylacetamide",-5.559,glutarimide
"4-(4-propan-2-ylphenyl)piperidine-2,6-dione",-5.558,glutarimide
"2-(4,4-dimethylpentylamino)naphthalene-1,4-dione",-5.556,glutarimide
"4-(4-chloro-3-fluorophenyl)-3-methylpiperidine-2,6",-5.554,glutarimide
N-cyclopentyl-3-oxo-2-propyl-1H-isoindole-4-carbox,-5.554,glutarimide
"2-[(2Z,4Z)-2,5-diamino-6,6,6-trifluorohexa-2,4-die",-5.554,glutarimide
Adipic_Acid,-5.553,screening_master_results.csv
"N-(1-methyl-2,6-dioxopiperidin-3-yl)but-2-enamide",-5.552,glutarimide
MELPHALAN,-5.55,fda_leftover
"4-chloro-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-",-5.549,glutarimide
ASCORBIC ACID,-5.549,screening_master_results.csv
"2-amino-3-methylnaphthalene-1,4-dione",-5.548,glutarimide
ACAMPROSATE,-5.547,fda_leftover
"5-ethyl-5-phenyl-1,3-thiazinane-2,4-dione",-5.547,pathc_v2
MEPTAZINOL,-5.546,screening_master_results.csv
GLYCOPYRRONIUM,-5.545,fda_leftover
"5-benzyl-5-(8,9-difluorononyl)-1,3-diazinane-",-5.545,pathc_v2
"2-iodonaphthalene-1,4-dione",-5.542,glutarimide
"1,3-dihydroisoindol-2-yl-[(3S,5S)-5-(pyrrolidine-1",-5.537,glutarimide
"2-(methylsulfanylmethyl)isoindole-1,3-dione",-5.537,glutarimide
PYROVALERONE,-5.535,fda_leftover
"2-(2-oxooxolan-3-yl)isoindole-1,3-dione",-5.533,glutarimide
"3-(4-fluoro-2-methylphenyl)piperidine-2,6-dio",-5.53,pathc_v2
3-[4-methyl-3-[1-[2-[methyl(propyl)amino]ethylamin,-5.528,glutarimide
"N-(2,6-dioxopiperidin-3-yl)but-2-enamide",-5.528,glutarimide
ALPROSTADIL,-5.527,fda_leftover
"2-(aminomethyl)naphthalene-1,4-dione",-5.525,glutarimide
N-[(2S)-1-(cyanomethylamino)-1-oxo-3-phenylpropan-,-5.523,glutarimide
MODAFINIL,-5.523,screening_master_results.csv
Ascorbic_Acid,-5.523,screening_master_results.csv
(4R)-4-(4-fluorophenyl)piperidin-2-one,-5.52,glutarimide
"3-amino-2-methyl-N-(1-methyl-2,6-dioxopiperidin-3-",-5.52,glutarimide
"2-(2-morpholin-4-yl-2-oxoethyl)isoindole-1,3-dione",-5.516,glutarimide
"4-(4-chlorophenyl)piperidine-2,6-dione",-5.515,glutarimide
"(Z)-3-amino-4,4,4-trifluoro-1-(4-fluorophenyl)but-",-5.513,glutarimide
"3-[3-[(1Z)-3-fluorobuta-1,3-dienyl]-4-methyl-2,5-d",-5.512,glutarimide
FLUTAMIDE,-5.504,docking_batch_results.csv
CHLORAMPHENICOL,-5.503,fda_leftover
1-amino-3-ethyl-3-(4-fluorophenyl)piperidine-,-5.502,pathc_v2
CARMUSTINE,-5.502,fda_leftover
(Z)-2-amino-4-methoxy-4-methyl-1-phenylpent-2-en-1,-5.496,glutarimide
"2-amino-3-bromo-6,7-dimethylnaphthalene-1,4-dione",-5.496,glutarimide
CHLOROPROCAINE,-5.496,fda_leftover
GLUCOSAMINE,-5.493,docking_round5_results.csv
"3-[5-oxo-3,4-bis[(Z)-prop-1-enyl]-2H-pyrrol-1-yl]p",-5.489,glutarimide
2-(4-fluorophenyl)-N-(2-methylbutan-2-yl)acetamide,-5.489,glutarimide
"3-[3-[3-(dimethylamino)propylamino]-2,5-dioxopyrro",-5.484,glutarimide
PYRILAMINE,-5.481,screening_master_results.csv
Tiaprofenic_Acid,-5.48,screening_master_results.csv
TIAPROFENIC ACID,-5.48,docking_batch_results.csv
"5,5-diphenyl-1,3-diazinane-2,4-dione",-5.476,pathc_v2
"5,5-diphenyl-1,3-diazinane-2,4,6-trione",-5.475,pathc_v2
"3-[(5-fluoro-2-methylphenyl)methyl]piperidine-2,6-",-5.475,glutarimide
ISAXONINE,-5.475,docking_batch_results.csv
"N-[(7R,8aS)-1,4-dioxo-2,3,6,7,8,8a-hexahydropyrrol",-5.472,glutarimide
"2-nitronaphthalene-1,4-dione",-5.469,glutarimide
"4-(3,4-difluorophenyl)-4-methylpiperidine-2,6-dion",-5.465,glutarimide
FLUOROURACIL,-5.465,screening_master_results.csv
1-phenyl-N-(3-phenylpropyl)cyclopentane-1-carboxam,-5.462,glutarimide
Pyridoxine,-5.459,screening_master_results.csv
CAPSAICIN,-5.457,fda_leftover
"3-ethyl-3-phenyl-1-prop-2-enylpiperidine-2,6-",-5.457,pathc_v2
MUZOLIMINE,-5.456,screening_master_results.csv
"1',3'-dimethyl-6-methylidenespiro[1,2,7,8a-te",-5.456,pathc_v2
3-[4-propan-2-yl-2-(trifluoromethyl)phenyl]piperid,-5.455,glutarimide
2-[7-[(4-fluorophenyl)methylamino]heptyl]isoindole,-5.454,glutarimide
IMIPENEM ANHYDROUS,-5.452,docking_round5_results.csv
"2-(butylamino)-3-chloronaphthalene-1,4-dione",-5.449,glutarimide
ARIMOCLOMOL,-5.446,screening_master_results.csv
"1-methyl-3-[(1-methyl-2,5-dioxopyrrolidin-3-yl)ami",-5.446,glutarimide
"3-[4-methyl-5-oxo-3-[(1Z,3Z)-penta-1,3-dienyl]-2H-",-5.439,glutarimide
"3-(4-fluoro-2,5-dimethylphenyl)piperidine-2,6-dion",-5.436,glutarimide
(4S)-4-(4-fluorophenyl)piperidin-2-one,-5.433,glutarimide
RIVASTIGMINE,-5.431,fda_leftover
VENLAFAXINE,-5.431,screening_master_results.csv
"4-(2-fluorophenyl)-2,6-dioxopiperidine-3,5-di",-5.431,pathc_v2
KETOPROFEN,-5.427,screening_master_results.csv
"2-chloro-3-(methylamino)naphthalene-1,4-dione",-5.424,glutarimide
"2-(2,2-dimethylpropylamino)naphthalene-1,4-dione",-5.423,glutarimide
DYPHYLLINE,-5.423,docking_batch_results.csv
"4-(3,4-difluorophenyl)-3-ethylpiperidine-2,6-dione",-5.421,glutarimide
DIPHENHYDRAMINE,-5.421,screening_master_results.csv
"3-(4-benzoylpiperazin-1-yl)-1-methylpyrrolidine-2,",-5.418,glutarimide
"2-(2-methylbutylamino)naphthalene-1,4-dione",-5.417,glutarimide
Ketoprofen,-5.411,screening_master_results.csv
"2,5,6,7,8-pentadeuterio-3-(trideuteriomethyl)napht",-5.41,glutarimide
"GLYCEROL, IODINATED",-5.408,docking_batch_results.csv
MERCAPTOPURINE,-5.406,docking_round5_results.csv
ARMODAFINIL,-5.406,screening_master_results.csv
"2-(aminomethyl)-N-(1-methyl-2,6-dioxopiperidin-3-y",-5.405,glutarimide
"3,3-dichloro-6-phenylpiperidin-2-one",-5.405,glutarimide
"(3R)-3-methyl-3-(4-methylphenyl)piperidine-2,6-dio",-5.403,glutarimide
"2-cyclohexylisoindole-1,3-dione",-5.4,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-N-(3-propan-2-yloxyprop",-5.399,glutarimide
PIRACETAM,-5.398,docking_batch_results.csv
"(3S)-3-(2,6-difluoro-4-propan-2-ylphenyl)pipe",-5.398,pathc_v2
"3-(3-fluoro-4-propan-2-ylphenyl)piperidine-2,",-5.396,pathc_v2
NADOLOL,-5.395,docking_round5b_results.csv
FENSPIRIDE,-5.394,fda_leftover
"2-chloro-3-(octylamino)naphthalene-1,4-dione",-5.393,glutarimide
BENZNIDAZOLE,-5.392,screening_master_results.csv
Lipoic_Acid,-5.391,screening_master_results.csv
"N-(3-amino-1,4-dioxonaphthalen-2-yl)benzenesulfona",-5.389,glutarimide
"4-(2-fluorophenyl)-4-methylpiperidine-2,6-dione",-5.387,glutarimide
Metformin,-5.387,screening_master_results.csv
"4-(4-chlorophenyl)-4-methyl-2,6-dioxopiperidine-3,",-5.384,glutarimide
"N-(3-amino-1,4-dioxonaphthalen-2-yl)acetamide",-5.381,glutarimide
"2-methylnaphthalene-1,4-dione",-5.381,glutarimide
NAPROXEN,-5.378,docking_batch_results.csv
DEFERIPRONE,-5.378,docking_batch_results.csv
"3,5-diphenylpiperidine-2,6-dione",-5.376,pathc_v2
"N-(3-amino-1,4-dioxonaphthalen-2-yl)-2,2,3,3,4,4,4",-5.375,glutarimide
"1,3-dimethyl-5-(3-methyl-2-methylidenebut-3-e",-5.375,pathc_v2
"4-[4-(2,6-dioxopiperidin-3-yl)-3,5-difluoroph",-5.375,pathc_v2
NEOSTIGMINE,-5.373,fda_leftover
NIACINAMIDE,-5.371,docking_batch_results.csv
3-[3-[(Z)-but-1-enyl]-4-ethenyl-5-oxo-2H-pyrrol-1-,-5.37,glutarimide
"4-[(3-fluorophenyl)methyl]-4-methylpiperidine-2,6-",-5.37,glutarimide
MOXISYLYTE,-5.369,fda_leftover
MITOTANE,-5.369,docking_batch_results.csv
3-(2-chloro-3-fluoro-4-prop-1-en-2-ylphenyl)piperi,-5.368,glutarimide
"4,5,6,7-tetrafluoro-2-[(1S)-1-phenylethyl]isoindol",-5.359,glutarimide
"N-(3-amino-1,4-dioxonaphthalen-2-yl)-2,2,2-trifluo",-5.358,glutarimide
BETAXOLOL,-5.357,docking_round5_results.csv
Naproxen,-5.357,screening_master_results.csv
ANTAZOLINE,-5.357,screening_master_results.csv
AMINOLEVULINIC ACID,-5.355,docking_round5_results.csv
ALLOPURINOL,-5.355,screening_master_results.csv
"3-(4-tert-butyl-2,6-difluorophenyl)piperidine-2,6-",-5.354,glutarimide
Allopurinol,-5.354,screening_master_results.csv
ALTRETAMINE,-5.35,screening_master_results.csv
TISOPURINE,-5.348,screening_master_results.csv
Ciprofibrate,-5.346,screening_master_results.csv
"2-methyl-3-(methylamino)naphthalene-1,4-dione",-5.345,glutarimide
"4-(3-fluoro-4-methylphenyl)-3-methylpiperidine-2,6",-5.345,glutarimide
"3-(2-phenylethyl)-3-azaspiro[5.5]undecane-2,4-dion",-5.344,glutarimide
"2,3-diaminonaphthalene-1,4-dione",-5.342,glutarimide
Caffeine,-5.34,screening_master_results.csv
"N-(2,6-dioxopiperidin-3-yl)-2-oxo-1H-pyridine-3-ca",-5.338,glutarimide
"2-chloro-3-piperidin-1-ylnaphthalene-1,4-dione",-5.336,glutarimide
MILRINONE,-5.336,screening_master_results.csv
"6-(2,3-difluorophenyl)-5,5-difluoro-6-(fluoromethy",-5.333,glutarimide
CAFFEINE,-5.329,screening_master_results.csv
OCTINOXATE,-5.328,fda_leftover
"N-(3-amino-1,4-dioxonaphthalen-2-yl)-2-methylpropa",-5.327,glutarimide
2-chloro-N-cyclohexyl-3-phenylpropanamide,-5.327,glutarimide
METHAZOLAMIDE,-5.324,docking_batch_results.csv
"N-(3-amino-1,4-dioxonaphthalen-2-yl)benzamide",-5.324,glutarimide
"4-(3-fluorophenyl)-3-methylpiperidine-2,6-dione",-5.324,glutarimide
ISAXONINE PHOSPHATE,-5.321,docking_round5b_results.csv
N-methyl-2-[4-[4-(trifluoromethyl)phenyl]phenyl]ac,-5.32,glutarimide
CIPROFIBRATE,-5.315,docking_batch_results.csv
LAMIVUDINE,-5.313,screening_master_results.csv
"(3R)-3-[4-(3,3-difluoropiperidin-4-yl)phenyl]-3-me",-5.311,glutarimide
Ibuprofen,-5.308,screening_master_results.csv
Glutaric_Acid,-5.307,screening_master_results.csv
"2,6-dioxo-4-phenylpiperidine-3-carbonitrile",-5.307,pathc_v2
FLUCYTOSINE,-5.3,screening_master_results.csv
(5S)-1-[3-fluoro-5-(trifluoromethyl)phenyl]-3-azab,-5.3,glutarimide
ENALAPRILAT ANHYDROUS,-5.3,fda_leftover
"2-amino-3-(methylamino)naphthalene-1,4-dione",-5.3,glutarimide
"N-[2-(4-fluorophenyl)acetyl]-2,2-dimethylprop",-5.292,pathc_v2
MIGALASTAT,-5.29,screening_master_results.csv
"5-ethyl-5-phenyl-2-sulfanylidene-1,3-diazinan",-5.29,pathc_v2
METHACHOLINE,-5.285,fda_leftover
FLUCICLOVINE F18,-5.285,screening_master_results.csv
FLUCICLOVINE,-5.283,docking_batch_results.csv
BROXYQUINOLINE,-5.282,screening_master_results.csv
"4-[(2-fluorophenyl)methyl]-4-methylpiperidine-2,6-",-5.282,glutarimide
N-[2-(4-fluorophenyl)acetyl]-2-methylpropanam,-5.28,pathc_v2
4-[4-(pentafluoro-lambda6-sulfanyl)phenyl]-4-(trif,-5.28,glutarimide
"N-(2,6-dioxopiperidin-3-yl)-2,3-dimethylbut-2-enam",-5.279,glutarimide
3-phenyl-N-(3-phenylpropanoyl)propanamide,-5.269,glutarimide
"2-amino-7-phenylcyclohepta-2,4,6-trien-1-one",-5.267,glutarimide
"2-prop-2-ynylisoindole-1,3-dione",-5.265,glutarimide
MALATHION,-5.264,fda_leftover
"2-[4-(diethylamino)but-2-ynyl]isoindole-1,3-dione",-5.262,glutarimide
3-(3-acetyl-4-ethyl-5-oxo-2H-pyrrol-1-yl)piperidin,-5.259,glutarimide
"methyl 2-[(1,4-dioxonaphthalen-2-yl)amino]acetate",-5.253,glutarimide
"3-[3-(1-aminoethenyl)-4-methyl-2,5-dioxopyrrol-1-y",-5.252,glutarimide
MERCAPTOPURINE ANHYDROUS,-5.252,docking_batch_results.csv
4-phenylpiperidin-2-one,-5.247,pathc_v2
"4-(2-fluorophenyl)piperidine-2,6-dione",-5.246,glutarimide
"3-(cyclohexen-1-yl)-3-phenylpiperidine-2,6-dione",-5.243,glutarimide
"2-ethyl-2-phenylthiomorpholine-3,5-dione",-5.24,pathc_v2
ISOSORBIDE,-5.239,screening_master_results.csv
DESVENLAFAXINE,-5.237,docking_batch_results.csv
"2-chloro-3-(propan-2-ylamino)naphthalene-1,4-dione",-5.234,glutarimide
"4-(3,4-difluorophenyl)piperidin-2-one",-5.234,glutarimide
"methyl 2-[(1,4-dioxonaphthalen-2-yl)amino]propanoa",-5.229,glutarimide
CHLORMEZANONE,-5.227,screening_master_results.csv
"3-(4-aminophenyl)-3-propylpiperidine-2,6-dione",-5.217,glutarimide
TERTATOLOL,-5.212,docking_batch_results.csv
"4-[3-(difluoromethyl)phenyl]piperidine-2,6-dione",-5.21,glutarimide
"2,2,2-tris(4-fluorophenyl)acetamide",-5.21,glutarimide
CHLORPROPAMIDE,-5.209,fda_leftover
"N-(2,6-dioxopiperidin-3-yl)benzamide",-5.208,glutarimide
LEFLUNOMIDE,-5.205,docking_round5b_results.csv
"1-(2-phenylethyl)-5,5-bis(prop-2-enyl)-1,3-di",-5.204,pathc_v2
"3,4-dihydro-2H-isoquinolin-1-one",-5.204,glutarimide
"3-ethyl-4-(4-fluorophenyl)piperidine-2,6-dione",-5.203,glutarimide
"2-propylisoindole-1,3-dione",-5.201,glutarimide
ESLICARBAZEPINE,-5.201,screening_master_results.csv
LORCASERIN,-5.201,docking_batch_results.csv
"2-(dipropylamino)naphthalene-1,4-dione",-5.2,glutarimide
BETAHISTINE,-5.196,screening_master_results.csv
"2-chloro-3-(dimethylamino)naphthalene-1,4-dione",-5.196,glutarimide
CARBIMAZOLE,-5.193,docking_batch_results.csv
"2-amino-3-iodonaphthalene-1,4-dione",-5.186,glutarimide
DYCLONINE,-5.184,docking_batch_results.csv
"1,5-dimethyl-5-(3-methylbut-2-enyl)-1,3-diazi",-5.184,pathc_v2
TIOPRONIN,-5.183,fda_leftover
"N-(3-amino-1,4-dioxonaphthalen-2-yl)-N-propan-2-yl",-5.181,glutarimide
NIACIN,-5.181,screening_master_results.csv
PIRPROFEN,-5.176,screening_master_results.csv
Nicotinic_Acid,-5.174,screening_master_results.csv
PENBUTOLOL,-5.17,docking_round5b_results.csv
"2-bromo-3-(methylamino)naphthalene-1,4-dione",-5.17,glutarimide
"4-(3,4-difluorophenyl)-3-methylpiperidine-2,6-dion",-5.169,glutarimide
"2-(2-phenylethyl)isoquinoline-1,3,4-trione",-5.165,glutarimide
PHENINDIONE,-5.159,docking_batch_results.csv
AVOBENZONE,-5.156,fda_leftover
"4-(3-chlorophenyl)piperidine-2,6-dione",-5.155,glutarimide
"2-methyl-3-nitronaphthalene-1,4-dione",-5.146,glutarimide
PARALDEHYDE,-5.144,docking_round5b_results.csv
"5-benzyl-5-ethyl-1-methyl-2-sulfanylidene-1,3",-5.142,pathc_v2
"4-(4-fluorophenyl)piperidine-2,6-dione",-5.139,pathc_v2
THIOTEPA,-5.136,docking_round5b_results.csv
"2-[(3R)-3-methyl-2,6-dioxopiperidin-3-yl]isoindole",-5.131,glutarimide
AMIFOSTINE,-5.126,docking_round5b_results.csv
ARTICAINE,-5.118,docking_round5_results.csv
"2-amino-5-ethyl-4,6-dioxo-5-phenylpyrimidine-",-5.116,pathc_v2
Enalaprilat,-5.116,screening_master_results.csv
"(Z)-2-(dimethylamino)-1,4-diphenylbut-2-ene-1,4-di",-5.115,glutarimide
"N-[2-(3-methyl-2,5-dioxopyrrol-1-yl)ethyl]-2-oxopi",-5.112,glutarimide
"4-(3-chloro-2-fluorophenyl)piperidine-2,6-dione",-5.11,glutarimide
"2-(cyclopentylamino)naphthalene-1,4-dione",-5.106,glutarimide
"(10bS)-7-(trifluoromethyl)-2,3,4,10b-tetrahydro-1H",-5.104,glutarimide
3-(2-chloro-3-fluoro-4-propan-2-ylphenyl)piperidin,-5.103,glutarimide
"2,2,2-trifluoro-N-[3-[4-[3-[(2-phenylacetyl)amino]",-5.101,glutarimide
"4-(2-chlorophenyl)-4-methyl-2,6-dioxopiperidine-3,",-5.099,glutarimide
"3-propan-2-yl-4-(3,4,5-trifluorophenyl)piperidine-",-5.099,glutarimide
(2S)-1-(4-benzamidobutanoyl)pyrrolidine-2-carboxam,-5.099,glutarimide
"7-(trifluoromethyl)-2,3,4,10b-tetrahydro-1H-pyrazi",-5.098,glutarimide
Furosemide,-5.097,screening_master_results.csv
"(3S)-N-[2-(3-methyl-2,5-dioxopyrrol-1-yl)ethyl]-2-",-5.093,glutarimide
1-(2-methylpropanoyl)-4-phenylpiperidine-4-ca,-5.093,pathc_v2
"N-[3-[(2,6-dioxopiperidin-3-yl)amino]-3-oxopropyl]",-5.092,glutarimide
"2-chloro-3-(2-methylpropylamino)naphthalene-1,4-di",-5.092,glutarimide
FURAZOLIDONE,-5.091,docking_batch_results.csv
BUFLOMEDIL,-5.087,screening_master_results.csv
MYCOPHENOLIC ACID,-5.087,screening_master_results.csv
"2-(cyclopropylmethylamino)naphthalene-1,4-dione",-5.087,glutarimide
"2-amino-3-sulfanylnaphthalene-1,4-dione",-5.078,glutarimide
"4-[4-(bromomethyl)-3-fluorophenyl]piperidine-2,6-d",-5.078,glutarimide
METIPRANOLOL,-5.077,fda_leftover
PINACIDIL,-5.074,docking_round5b_results.csv
3-[2-(diethylamino)ethyl]-3-phenylpiperidine-,-5.074,pathc_v2
RANITIDINE,-5.074,screening_master_results.csv
1-cyclohexyl-3-[2-(3-oxo-1H-isoindol-2-yl)ethyl]th,-5.069,glutarimide
CHLOPHEDIANOL,-5.061,docking_batch_results.csv
"2-(cyclobutylmethylamino)naphthalene-1,4-dione",-5.06,glutarimide
AMINOCAPROIC ACID,-5.059,screening_master_results.csv
"4-[2-(trifluoromethyl)phenyl]piperidine-2,6-dione",-5.058,glutarimide
PENTOXIFYLLINE,-5.056,docking_batch_results.csv
ALBENDAZOLE,-5.049,screening_master_results.csv
"5-phenyl-5-(piperidin-2-ylmethyl)-1,3-diazina",-5.048,pathc_v2
2-(1-acetylpiperidin-4-yl)-3-oxo-1H-isoindole-4-ca,-5.045,glutarimide
"2-[(2S)-pyrrolidine-2-carbonyl]-2,11-diazatricyclo",-5.044,glutarimide
ERDOSTEINE,-5.044,docking_batch_results.csv
N-[(2S)-3-methyl-1-oxo-1-(2-phenylethylamino)butan,-5.044,glutarimide
LEVOCARNITINE,-5.038,fda_leftover
"2-[2-[benzyl(ethyl)amino]ethyl]isoindole-1,3-dione",-5.036,glutarimide
"3-[3-ethenyl-4-[(Z)-2-iodoethenyl]-2,5-dioxopyrrol",-5.035,glutarimide
CLIOQUINOL,-5.032,screening_master_results.csv
TOLMETIN,-5.03,docking_batch_results.csv
LEVOBETAXOLOL,-5.03,docking_batch_results.csv
4-phenyl-1-prop-2-enoylpiperidine-4-carboxamide,-5.028,glutarimide
PITOLISANT,-5.028,screening_master_results.csv
"4-(2,5-difluorophenyl)-3-propylpiperidine-2,6-dion",-5.026,glutarimide
3-[3-methyl-5-oxo-4-[(Z)-prop-1-enyl]-2H-pyrrol-1-,-5.023,glutarimide
"5-ethyl-5-(4-methylphenyl)-1,3-diazinane-2,4,",-5.022,pathc_v2
3-(2-chloro-4-fluoro-5-propan-2-ylphenyl)piperidin,-5.021,glutarimide
"5-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-d",-5.019,glutarimide
NITROFURANTOIN,-5.019,screening_master_results.csv
PROPANIDID,-5.017,fda_leftover
"2-amino-3-ethynylnaphthalene-1,4-dione",-5.007,glutarimide
"[1-(cyclopentylamino)-1-oxobutan-2-yl] 2-(1,3-diox",-5.004,glutarimide
ACETAZOLAMIDE,-5.002,docking_batch_results.csv
PYRAZINAMIDE,-5.002,screening_master_results.csv
3-(2-fluoro-5-methyl-4-propan-2-ylphenyl)piperidin,-4.998,glutarimide
FORMOTEROL,-4.997,screening_master_results.csv
4-(2-fluorophenyl)piperidin-2-one,-4.995,glutarimide
"4-(2,4,5-trifluorophenyl)piperidine-2,6-dione",-4.993,glutarimide
Acetazolamide,-4.992,screening_master_results.csv
NEFOPAM,-4.987,docking_round5_results.csv
PROPARACAINE,-4.978,fda_leftover
"4-(3-fluorophenyl)piperidine-2,6-dione",-4.978,pathc_v2
"2-(aziridin-1-yl)-3-methylnaphthalene-1,4-dione",-4.974,glutarimide
OXELADIN,-4.973,fda_leftover
"2-(2-cyclopentylethylamino)naphthalene-1,4-dione",-4.973,glutarimide
METHENAMINE,-4.971,screening_master_results.csv
LODOXAMIDE,-4.969,fda_leftover
"2-(1-morpholin-4-yl-1-oxopropan-2-yl)isoindole-1,3",-4.969,glutarimide
Gabapentin_enacarbil,-4.965,screening_master_results.csv
"3-(5-fluoro-2,4-dimethylphenyl)piperidine-2,6-dion",-4.961,glutarimide
"3,3-diphenylpiperidin-2-one",-4.959,pathc_v2
METHADONE,-4.958,screening_master_results.csv
"2-(pyrrolidine-3-carbonyl)-2,11-diazatricyclo[7.3.",-4.958,glutarimide
"5-ethyl-5-(4-methylphenyl)-1,3-diazinane-4,6-",-4.957,pathc_v2
ORPHENADRINE,-4.956,screening_master_results.csv
"3-ethyl-4-phenylpiperidine-2,6-dione",-4.952,glutarimide
ACETYLCYSTEINE,-4.951,fda_leftover
"2-[2-(1-methylpiperidin-4-yl)ethyl]isoindole-1,3-d",-4.949,glutarimide
PRAMOXINE,-4.949,docking_round5_results.csv
"5,5-dibenzyl-1,3-diazinane-2,4,6-trione",-4.936,pathc_v2
"N-[2-(cyclohexen-1-yl)ethyl]-3-(1,3-dioxoisoindol-",-4.934,glutarimide
2-[(2-methylpropan-2-yl)oxymethylamino]naphthalene,-4.924,glutarimide
"2-amino-3-piperidin-1-ylnaphthalene-1,4-dione",-4.922,glutarimide
N-(1-acetylpiperidin-4-yl)benzamide,-4.921,glutarimide
"5-bromo-3-ethyl-3-phenylpiperidine-2,6-dione",-4.92,pathc_v2
"4-(3-chloro-5-fluorophenyl)-3-ethylpiperidine-2,6-",-4.918,glutarimide
"9-phenyl-9-(trifluoromethyl)-3,7-diazabicyclo[3.3.",-4.916,glutarimide
DOXYLAMINE,-4.916,docking_batch_results.csv
"2-(diethylamino)-3-methylnaphthalene-1,4-dione",-4.914,glutarimide
"1-(bromomethyl)-5-ethyl-3-methyl-5-phenyl-1,3",-4.911,pathc_v2
BRIMONIDINE,-4.908,screening_master_results.csv
METHAPYRILENE,-4.908,docking_batch_results.csv
"3-[(1-butan-2-yl-2,5-dioxopyrrolidin-3-yl)amino]-1",-4.907,glutarimide
"3-[(1-butan-2-yl-2,5-dioxopyrrolidin-3-yl)amino]pi",-4.904,glutarimide
FEXINIDAZOLE,-4.897,screening_master_results.csv
"(3R)-3-(4-bromophenyl)-3-fluoropiperidine-2,6-dion",-4.897,glutarimide
3-(2-chloro-5-fluoro-4-propan-2-ylphenyl)piperidin,-4.897,glutarimide
"2-(butan-2-ylamino)-3-chloronaphthalene-1,4-dione",-4.895,glutarimide
DIPIVEFRIN,-4.893,fda_leftover
ACEBUTOLOL,-4.888,fda_leftover
"2-(cyclohexylamino)naphthalene-1,4-dione",-4.887,glutarimide
"N-(2,6-dioxopiperidin-3-yl)-3-methylbut-2-enamide",-4.883,glutarimide
"5-(4-methyl-3-oxo-1-phenylpentyl)-1,3-diazina",-4.879,pathc_v2
IDEBENONE,-4.875,fda_leftover
4-(4-fluorophenyl)-3-(oxomethylidene)piperidin-2-o,-4.871,glutarimide
NILUTAMIDE,-4.869,fda_leftover
"3-(4-tert-butyl-2-fluorophenyl)piperidine-2,6-dion",-4.868,glutarimide
"2-(3,3-dimethylbutylamino)naphthalene-1,4-dione",-4.866,glutarimide
"2-[4-(azepan-1-yl)-4-oxobutyl]isoindole-1,3-dione",-4.865,glutarimide
OSELTAMIVIR,-4.862,fda_leftover
