name,best_affinity,all_affinities
"2-methylisoquinoline-1,3,4-trione",-6.68,"[-6.68, -6.525, -6.148, -5.794, -5.782, 0.0, 1.0, 10.0, 16.0]"
(Z)-3-amino-1-phenylbut-2-en-1-one,-6.675,"[-6.675, -6.406, -6.372, -6.203, -6.115, 0.0, 1.0, 10.0, 16.0]"
"N-methyl-3-[(1-methyl-2,6-dioxopiperidin-3-yl)amin",-6.675,"[-6.675, -6.233, -6.049, -5.733, -5.641, 0.0, 1.0, 10.0, 16.0]"
"4-ethyl-4-(2-fluorophenyl)piperidine-2,6-dione",-6.669,"[-6.669, -6.452, -6.405, -6.352, -6.197, 0.0, 1.0, 10.0, 16.0]"
"2-butyl-3-methylnaphthalene-1,4-dione",-6.669,"[-6.669, -6.634, -6.381, -5.951, -5.591, 0.0, 1.0, 10.0, 16.0]"
"isoindole-1,3-dione",-6.667,"[-6.667, -6.387, -6.345, -6.294, -6.269, 0.0, 1.0, 10.0, 16.0]"
3-amino-1-phenylbut-2-en-1-one,-6.659,"[-6.659, -6.371, -6.217, -5.999, -5.969, 0.0, 1.0, 10.0, 16.0]"
"1-butyl-4-phenylpiperidine-2,6-dione",-6.657,"[-6.657, -6.191, -5.591, -5.408, -5.37, 0.0, 1.0, 10.0, 16.0]"
"3-(2-fluoro-4,6-dimethylphenyl)piperidine-2,6-dion",-6.655,"[-6.655, -6.521, -5.576, -4.961, -3.681, 0.0, 1.0, 10.0, 16.0]"
"2-(6-aminohexylamino)naphthalene-1,4-dione",-6.653,"[-6.653, -6.198, -5.95, -5.427, -5.307, 0.0, 1.0, 10.0, 16.0]"
"(2Z)-N-(2,6-dioxopiperidin-3-yl)-N-methylpenta-2,4",-6.651,"[-6.651, -6.188, -5.951, -5.911, -5.516, 0.0, 1.0, 10.0, 16.0]"
3-[3-[(Z)-but-2-en-2-yl]-4-ethenyl-5-oxo-2H-pyrrol,-6.646,"[-6.646, -5.582, -5.475, -4.941, -4.91, 0.0, 1.0, 10.0, 16.0]"
"2-(morpholin-4-ylmethyl)isoindole-1,3-dione",-6.646,"[-6.646, -4.876, -3.668, -3.357, -3.002, 0.0, 1.0, 10.0, 16.0]"
"2,3-diethylnaphthalene-1,4-dione",-6.645,"[-6.645, -5.746, -5.615, -5.348, -5.08, 0.0, 1.0, 10.0, 16.0]"
"N-ethyl-3-[(1-methyl-2,6-dioxopiperidin-3-yl)amino",-6.644,"[-6.644, -5.901, -5.854, -5.71, -5.596, 0.0, 1.0, 10.0, 16.0]"
"3-amino-2-bromo-6-methylnaphthalene-1,4-dione",-6.641,"[-6.641, -6.526, -6.118, -5.964, -5.535, 0.0, 1.0, 10.0, 16.0]"
"2-(2,4-dioxo-1H-pyrimidin-5-yl)isoindole-1,3-dione",-6.641,"[-6.641, -6.408, -6.341, -4.738, -4.338, 0.0, 1.0, 10.0, 16.0]"
N-(cyclopropylmethyl)-2-(2-fluorophenyl)-2-methylp,-6.639,"[-6.639, -6.544, -6.402, -5.995, -5.592, 0.0, 1.0, 10.0, 16.0]"
2-amino-1-phenylethanone,-6.637,"[-6.637, -6.626, -6.439, -6.425, -6.396, 0.0, 1.0, 10.0, 16.0]"
"3-(2,4-difluorophenyl)piperidin-2-one",-6.631,"[-6.631, -6.121, -5.754, -5.385, -3.572, 0.0, 1.0, 10.0, 16.0]"
"(4R,10bR)-4-methyl-7-(trifluoromethyl)-2,3,4,10b-t",-6.628,"[-6.628, -6.473, -6.334, -5.328, -5.034, 0.0, 1.0, 10.0, 16.0]"
"3-[3-(methylamino)-2,5-dioxopyrrolidin-1-yl]piperi",-6.624,"[-6.624, -6.043, -5.797, -5.624, -5.609, 0.0, 1.0, 10.0, 16.0]"
"2-[2-(2,4-difluorophenyl)phenyl]acetamide",-6.623,"[-6.623, -6.297, -6.037, -5.135, -4.846, 0.0, 1.0, 10.0, 16.0]"
"(Z)-4-[(2,6-dioxopiperidin-3-yl)-methylamino]-2,3-",-6.622,"[-6.622, -6.218, -5.244, -4.838, -4.794, 0.0, 1.0, 10.0, 16.0]"
"3-acetamido-N-(2,6-dioxopiperidin-3-yl)-2-methylbu",-6.62,"[-6.62, -6.312, -6.268, -5.871, -5.7, 0.0, 1.0, 10.0, 16.0]"
"3-chloro-4-(3-fluorophenyl)pyrrole-2,5-dione",-6.616,"[-6.616, -5.663, -2.813, -1.705, -0.042, 0.0, 1.0, 10.0, 16.0]"
"3-acetamido-N-(2,6-dioxopiperidin-3-yl)propanamide",-6.615,"[-6.615, -6.293, -6.26, -5.821, -5.395, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)-N-methyl-2-methylidene",-6.611,"[-6.611, -6.455, -6.129, -6.073, -6.026, 0.0, 1.0, 10.0, 16.0]"
"4-phenyl-1-prop-2-enylpiperidine-2,6-dione",-6.611,"[-6.611, -6.369, -6.22, -6.18, -5.932, 0.0, 1.0, 10.0, 16.0]"
"2-[3-(dimethylamino)propylamino]naphthalene-1,4-di",-6.608,"[-6.608, -6.474, -6.319, -5.645, -5.483, 0.0, 1.0, 10.0, 16.0]"
"(1R,5S)-1-[2-fluoro-4-(trifluoromethyl)phenyl]-3-a",-6.607,"[-6.607, -6.024, -4.862, -3.657, -3.264, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-bromo-6-methylnaphthalene-1,4-dione",-6.604,"[-6.604, -5.747, -5.398, -5.366, -5.329, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)-N-methylacetamide",-6.604,"[-6.604, -6.47, -6.081, -6.048, -6.029, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)-N-methylpropanamide",-6.602,"[-6.602, -6.463, -6.119, -6.057, -5.774, 0.0, 1.0, 10.0, 16.0]"
"3-[(2,5-dioxo-1-pentan-3-ylpyrrolidin-3-yl)amino]p",-6.602,"[-6.602, -6.121, -5.652, -5.316, -5.17, 0.0, 1.0, 10.0, 16.0]"
"2,3-dihydroisoindol-1-one",-6.601,"[-6.601, -6.111, -6.106, -6.068, -6.067, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)-N-methyl-2-methylidene",-6.598,"[-6.598, -6.469, -6.095, -6.085, -6.065, 0.0, 1.0, 10.0, 16.0]"
"2-(2-methylprop-2-enyl)isoindole-1,3-dione",-6.597,"[-6.597, -6.418, -4.864, -4.783, -4.726, 0.0, 1.0, 10.0, 16.0]"
"2-chloro-3-(ethylamino)naphthalene-1,4-dione",-6.595,"[-6.595, -6.571, -6.2, -6.12, -5.651, 0.0, 1.0, 10.0, 16.0]"
"3-methyl-4-(2,4,5-trifluorophenyl)piperidine-2,6-d",-6.593,"[-6.593, -3.133, -2.619, 0.0, 0.824, 1.0, 3.828, 10.0, 16.0]"
"3-[2,5-dioxo-3-[(Z)-prop-1-enyl]-4-prop-1-en-2-ylp",-6.589,"[-6.589, -5.096, -4.968, -4.619, -4.231, 0.0, 1.0, 10.0, 16.0]"
"3-(3-methylbut-2-enylamino)piperidine-2,6-dione",-6.585,"[-6.585, -6.102, -6.043, -5.888, -5.594, 0.0, 1.0, 10.0, 16.0]"
2-aminoinden-1-one,-6.584,"[-6.584, -6.387, -6.326, -6.306, -6.219, 0.0, 1.0, 10.0, 16.0]"
"(1,4-dioxonaphthalen-2-yl)carbamic acid",-6.581,"[-6.581, -6.418, -5.784, -5.413, -4.89, 0.0, 1.0, 10.0, 16.0]"
2-(4-fluorophenyl)acetamide,-6.581,"[-6.581, -6.423, -6.268, -6.185, -6.134, 0.0, 1.0, 10.0, 16.0]"
1-[2-(2-aminoacetyl)phenyl]dodecan-1-one,-6.581,"[-6.581, -6.551, -6.496, -6.203, -5.899, 0.0, 1.0, 10.0, 16.0]"
"2-(2-methylpropylamino)naphthalene-1,4-dione",-6.578,"[-6.578, -5.587, -5.43, -5.409, -5.209, 0.0, 1.0, 10.0, 16.0]"
"3-[3-[(E)-but-1-enyl]-4-[(Z)-2-fluoroethenyl]-2,5-",-6.578,"[-6.578, -4.398, -3.831, -3.208, -2.863, 0.0, 1.0, 10.0, 16.0]"
N-carbamoyl-4-phenylbutanamide,-6.577,"[-6.577, -6.572, -6.488, -6.286, -6.189, 0.0, 1.0, 10.0, 16.0]"
"(3S)-3-(2-methylprop-2-enylamino)piperidine-2,6-di",-6.577,"[-6.577, -6.295, -6.273, -5.829, -5.714, 0.0, 1.0, 10.0, 16.0]"
"2-(pentylamino)naphthalene-1,4-dione",-6.571,"[-6.571, -6.184, -6.002, -5.913, -5.271, 0.0, 1.0, 10.0, 16.0]"
"3-[3,4-bis(ethenyl)-5-oxo-2H-pyrrol-1-yl]-3-fluoro",-6.564,"[-6.564, -6.369, -6.325, -5.991, -5.569, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-(2,3-dihydrofuran-4-yl)naphthalene-1,4-d",-6.546,"[-6.546, -6.469, -6.001, -5.689, -5.561, 0.0, 1.0, 10.0, 16.0]"
"3-[(1,4-dioxonaphthalen-2-yl)amino]propyl selenocy",-6.542,"[-6.542, -6.352, -6.017, -3.445, -2.588, 0.0, 1.0, 10.0, 16.0]"
"3-(2-methylprop-2-enylamino)piperidine-2,6-dione",-6.539,"[-6.539, -6.313, -6.3, -5.849, -5.812, 0.0, 1.0, 10.0, 16.0]"
2-chloro-3-[methyl(prop-2-ynyl)amino]naphthalene-1,-6.535,"[-6.535, -6.21, -6.161, -5.771, -5.528, 0.0, 1.0, 10.0, 16.0]"
"2-amino-N-(1-methyl-2,6-dioxopiperidin-3-yl)butane",-6.535,"[-6.535, -5.968, -5.913, -5.438, -5.33, 0.0, 1.0, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)-N-ethylacetamide",-6.533,"[-6.533, -5.35, -4.662, -4.297, -4.275, 0.0, 1.0, 10.0, 16.0]"
"3-[3,4-bis(ethenyl)-5-oxo-2H-pyrrol-1-yl]piperidin",-6.528,"[-6.528, -6.335, -6.264, -6.008, -5.564, 0.0, 1.0, 10.0, 16.0]"
"3-[(1-methyl-2,5-dioxopyrrolidin-3-yl)amino]piperi",-6.524,"[-6.524, -6.27, -6.087, -6.003, -5.955, 0.0, 1.0, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)propanoic acid",-6.518,"[-6.518, -5.43, -4.996, -4.579, -4.505, 0.0, 1.0, 10.0, 16.0]"
"5-iodonaphthalene-1,4-dione",-6.515,"[-6.515, -6.368, -6.227, -6.211, -6.089, 0.0, 1.0, 10.0, 16.0]"
"4-(2,5-difluorophenyl)-4-methylpiperidine-2,6-dion",-6.513,"[-6.513, -6.409, -6.344, -6.286, -6.189, 0.0, 1.0, 10.0, 16.0]"
"(3S)-3-(4-aminophenyl)-3-ethylpiperidine-2,6-dione",-6.512,"[-6.512, -5.959, -5.122, -5.01, -4.849, 0.0, 1.0, 10.0, 16.0]"
"(E)-N-(2,6-dioxopiperidin-3-yl)-2-methylbut-2-enam",-6.512,"[-6.512, -6.297, -6.162, -5.953, -5.714, 0.0, 1.0, 10.0, 16.0]"
"3-methyl-1H-benzo[g]quinoline-2,5,10-trione",-6.511,"[-6.511, -1.786, -0.845, -0.235, -0.108, 0.0, 1.0, 10.0, 16.0]"
"2-(4-hydroxybutylamino)naphthalene-1,4-dione",-6.51,"[-6.51, -6.189, -5.901, -5.054, -4.778, 0.0, 1.0, 10.0, 16.0]"
"(6S)-6-(2,3-difluorophenyl)-5,5-difluoro-6-(fluoro",-6.51,"[-6.51, -5.393, -4.773, -3.265, -2.231, 0.0, 1.0, 10.0, 16.0]"
"N-(3-chloro-1,4-dioxonaphthalen-2-yl)butanamide",-6.509,"[-6.509, -1.789, -1.72, -0.492, -0.038, 0.0, 1.0, 10.0, 16.0]"
"2,2-difluoro-2-(3-fluoro-4-phenylphenyl)acetamide",-6.507,"[-6.507, -6.309, -6.264, -5.549, -5.088, 0.0, 1.0, 10.0, 16.0]"
2-amino-1-(4-fluorophenyl)prop-2-en-1-one,-6.504,"[-6.504, -6.196, -5.907, -5.855, -5.777, 0.0, 1.0, 10.0, 16.0]"
2-chloro-N-methyl-2-phenylacetamide,-6.503,"[-6.503, -6.162, -5.922, -5.916, -5.827, 0.0, 1.0, 10.0, 16.0]"
"3-(5-tert-butyl-2-fluorophenyl)piperidine-2,6-dion",-6.501,"[-6.501, -4.785, -4.596, -3.649, -3.505, 0.0, 1.0, 10.0, 16.0]"
2-methyl-3H-isoindol-1-one,-6.5,"[-6.5, -6.318, -6.309, -6.152, -6.05, 0.0, 1.0, 10.0, 16.0]"
3-[3-(methylamino)-2-oxopyrrolidin-1-yl]piperidine,-6.498,"[-6.498, -5.725, -5.554, -5.303, -5.281, 0.0, 1.0, 10.0, 16.0]"
"3-[3-amino-4-[[amino(methyl)amino]methyl]-2,5-diox",-6.497,"[-6.497, -6.158, -5.78, -5.185, -4.926, 0.0, 1.0, 10.0, 16.0]"
"2-(ethoxymethylamino)naphthalene-1,4-dione",-6.495,"[-6.495, -5.988, -5.529, -5.106, -4.574, 0.0, 1.0, 10.0, 16.0]"
"2-(2-hydroxybutylamino)naphthalene-1,4-dione",-6.493,"[-6.493, -5.214, -3.539, -3.514, -3.318, 0.0, 1.0, 10.0, 16.0]"
"N-(3-chloro-1,4-dioxonaphthalen-2-yl)-N-methylacet",-6.488,"[-6.488, -1.733, -1.646, -0.516, -0.068, 0.0, 1.0, 10.0, 16.0]"
"N-(1,4-dioxonaphthalen-2-yl)nitrous amide",-6.486,"[-6.486, -6.03, -5.539, -5.349, -5.346, 0.0, 1.0, 10.0, 16.0]"
"N-(3-chloro-1,4-dioxonaphthalen-2-yl)acetamide",-6.485,"[-6.485, -2.916, -1.749, -1.654, -0.479, 0.0, 1.0, 10.0, 16.0]"
"2-(heptylamino)naphthalene-1,4-dione",-6.481,"[-6.481, -5.63, -5.535, -5.369, -4.902, 0.0, 1.0, 10.0, 16.0]"
"2,3-bis(prop-2-enylamino)naphthalene-1,4-dione",-6.478,"[-6.478, -2.437, -2.303, -1.922, -1.715, 0.0, 1.0, 10.0, 16.0]"
"3-(4-ethyl-3-fluoro-2-methylphenyl)piperidine-2,6-",-6.477,"[-6.477, -6.182, -3.578, -2.579, -2.155, 0.0, 1.0, 10.0, 16.0]"
"2-methyl-N-(1-methyl-2,6-dioxopiperidin-3-yl)prop-",-6.472,"[-6.472, -5.845, -5.49, -5.453, -5.332, 0.0, 1.0, 10.0, 16.0]"
"2-(2-phenylacetyl)-2,7-diazaspiro[4.5]decane-6,8-d",-6.469,"[-6.469, -6.102, -5.835, -5.625, -5.547, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-(3-methylbutyl)naphthalene-1,4-dione",-6.467,"[-6.467, -5.593, -5.096, -4.851, -4.633, 0.0, 1.0, 10.0, 16.0]"
"3-(2-chloro-5-fluoro-4-methylphenyl)piperidine-2,6",-6.467,"[-6.467, -5.763, -3.933, -3.833, -1.743, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-fluoronaphthalene-1,4-dione",-6.462,"[-6.462, -6.406, -6.287, -5.822, -5.82, 0.0, 1.0, 10.0, 16.0]"
"(1,4-dioxonaphthalen-2-yl)iminosulfamic acid",-6.456,"[-6.456, -5.695, -5.431, -5.106, -4.794, 0.0, 1.0, 10.0, 16.0]"
"3-fluoro-1,4-dihydrobenzo[g]quinoline-5,10-dione",-6.453,"[-6.453, -6.441, -5.564, -5.067, -4.992, 0.0, 1.0, 10.0, 16.0]"
"3-(2-fluorophenyl)pyrrolidine-2,5-dione",-6.452,"[-6.452, -6.358, -6.168, -6.1, -5.962, 0.0, 1.0, 10.0, 16.0]"
"6-(1-methyl-2,6-dioxopiperidin-3-yl)-1,2,3,4-tetra",-6.45,"[-6.45, -4.955, -4.84, -4.448, -4.177, 0.0, 1.0, 10.0, 16.0]"
"7-fluoro-2,3,4,10b-tetrahydro-1H-pyrazino[1,2-b]is",-6.443,"[-6.443, -5.15, -4.929, -4.697, -4.62, 0.0, 1.0, 10.0, 16.0]"
"(Z)-N-(2,6-dioxopiperidin-3-yl)-2-methylbut-2-enam",-6.442,"[-6.442, -6.277, -6.174, -5.876, -5.647, 0.0, 1.0, 10.0, 16.0]"
4-benzylpiperidin-2-one,-6.44,"[-6.44, -5.99, -5.876, -5.834, -5.732, 0.0, 1.0, 10.0, 16.0]"
"4-(3,4-difluorophenyl)piperidine-2,6-dione",-6.44,"[-6.44, -5.704, -3.151, -2.144, -1.869, 0.0, 1.0, 10.0, 16.0]"
N-tert-butyl-2-chloro-2-phenylacetamide,-6.439,"[-6.439, -6.419, -6.169, -5.907, -5.833, 0.0, 1.0, 10.0, 16.0]"
"2-(2-chloro-4-fluorophenyl)-N-(2,6-dioxopiperidin-",-6.433,"[-6.433, -5.371, -5.364, -5.295, -5.246, 0.0, 1.0, 10.0, 16.0]"
"3-[3-(methylamino)-2,5-dioxopyrrol-1-yl]piperidine",-6.427,"[-6.427, -6.109, -5.766, -5.679, -5.164, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3,6-dichloronaphthalene-1,4-dione",-6.426,"[-6.426, -6.116, -5.884, -5.882, -5.824, 0.0, 1.0, 10.0, 16.0]"
"4-[4-(diethylamino)butylamino]naphthalene-1,2-dion",-6.416,"[-6.416, -5.405, -5.296, -4.875, -4.693, 0.0, 1.0, 10.0, 16.0]"
"(3R)-N-[2-(3-methyl-2,5-dioxopyrrol-1-yl)ethyl]-2-",-6.41,"[-6.41, -5.981, -5.965, -5.792, -5.611, 0.0, 1.0, 10.0, 16.0]"
"2-(2-oxopropyl)isoindole-1,3-dione",-6.409,"[-6.409, -5.888, -5.788, -5.416, -5.38, 0.0, 1.0, 10.0, 16.0]"
"3-[2,5-dioxo-3-[(Z)-prop-1-enyl]pyrrol-1-yl]piperi",-6.404,"[-6.404, -5.793, -4.797, -3.186, -3.099, 0.0, 1.0, 10.0, 16.0]"
"2-(3-phenylpropylamino)naphthalene-1,4-dione",-6.402,"[-6.402, -6.069, -5.779, -5.334, -5.286, 0.0, 1.0, 10.0, 16.0]"
"2-[(4-amino-2-methylbutyl)amino]naphthalene-1,4-di",-6.402,"[-6.402, -6.256, -5.54, -5.444, -5.423, 0.0, 1.0, 10.0, 16.0]"
"3-(4-aminophenyl)-3-ethylpiperidine-2,6-dione",-6.401,"[-6.401, -6.388, -5.249, -5.067, -5.046, 0.0, 1.0, 10.0, 16.0]"
"4-(1,3-dioxoisoindol-2-yl)butanoic acid",-6.399,"[-6.399, -6.216, -5.807, -5.771, -5.53, 0.0, 1.0, 10.0, 16.0]"
"2-(2,4-difluorophenyl)-2,2-diphenylacetamide",-6.398,"[-6.398, -5.97, -5.083, -4.657, -4.013, 0.0, 1.0, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)ethyl selenocyanate",-6.396,"[-6.396, -6.027, -6.009, -5.873, -5.785, 0.0, 1.0, 10.0, 16.0]"
"3-chloro-4-(2,3-difluorophenyl)pyrrole-2,5-dione",-6.395,"[-6.395, -6.176, -4.935, -1.889, -0.558, 0.0, 1.0, 10.0, 16.0]"
"(2S)-2-(1,3-dioxoisoindol-2-yl)propanoic acid",-6.392,"[-6.392, -5.219, -4.873, -4.678, -4.018, 0.0, 1.0, 10.0, 16.0]"
"4-(4-fluorophenyl)-3-methylpiperidine-2,6-dione",-6.389,"[-6.389, -3.56, -3.369, -0.865, -0.516, 0.0, 1.0, 10.0, 16.0]"
"isoquinoline-1,3,4-trione",-6.388,"[-6.388, -6.164, -5.789, -5.776, -5.704, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)-N,3-dimethyl-2-methyli",-6.387,"[-6.387, -5.857, -5.506, -5.236, -4.734, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-[(1-methyl-2,6-dioxopiperidin-3-yl)amino",-6.387,"[-6.387, -6.274, -6.265, -5.723, -5.603, 0.0, 1.0, 10.0, 16.0]"
(Z)-3-amino-1-phenylhex-2-en-1-one,-6.386,"[-6.386, -6.362, -6.179, -5.974, -5.71, 0.0, 1.0, 10.0, 16.0]"
"3-[3-[(Z)-but-1-enyl]-4-ethenyl-2,5-dioxopyrrol-1-",-6.386,"[-6.386, -5.853, -5.537, -4.597, -4.533, 0.0, 1.0, 10.0, 16.0]"
"3-[3,5-bis(trifluoromethyl)phenyl]-3-methylpyrroli",-6.385,"[-6.385, -4.919, -4.653, -4.591, -4.539, 0.0, 1.0, 10.0, 16.0]"
"2-(4-iodobutyl)isoindole-1,3-dione",-6.383,"[-6.383, -6.268, -6.046, -5.953, -5.918, 0.0, 1.0, 10.0, 16.0]"
"3-(4-fluoro-3-propan-2-ylphenyl)piperidine-2,6-dio",-6.381,"[-6.381, -1.952, -1.669, -1.561, -1.385, 0.0, 1.0, 10.0, 16.0]"
"2-[(dimethylamino)methyl]isoindole-1,3-dione",-6.38,"[-6.38, -6.278, -6.032, -5.629, -5.408, 0.0, 1.0, 10.0, 16.0]"
"2-(10-aminodecylamino)naphthalene-1,4-dione",-6.38,"[-6.38, -4.99, -4.961, -4.896, -4.061, 0.0, 1.0, 10.0, 16.0]"
"3-[(1-ethyl-2,5-dioxopyrrolidin-3-yl)amino]-1-meth",-6.378,"[-6.378, -6.028, -5.828, -5.757, -5.513, 0.0, 1.0, 10.0, 16.0]"
"3-(6-amino-3-oxo-1H-isoindol-2-yl)piperidine-2,6-d",-6.376,"[-6.376, -5.902, -5.648, -5.29, -5.146, 0.0, 1.0, 10.0, 16.0]"
"2-acetylnaphthalene-1,4-dione",-6.375,"[-6.375, -5.659, -5.6, -5.585, -5.4, 0.0, 1.0, 10.0, 16.0]"
2-amino-4H-naphthalen-1-one,-6.373,"[-6.373, -5.989, -5.458, -5.057, -4.797, 0.0, 1.0, 10.0, 16.0]"
"N-tert-butyl-3,3-difluoro-2-phenylpropanamide",-6.37,"[-6.37, -6.314, -6.209, -5.855, -5.366, 0.0, 1.0, 10.0, 16.0]"
"3-[(1-ethyl-2,5-dioxopyrrolidin-3-yl)amino]piperid",-6.362,"[-6.362, -6.014, -5.763, -5.564, -4.406, 0.0, 1.0, 10.0, 16.0]"
"2-(2-phenylethylamino)naphthalene-1,4-dione",-6.361,"[-6.361, -5.1, -5.003, -4.781, -4.529, 0.0, 1.0, 10.0, 16.0]"
2-amino-1-phenylprop-2-en-1-one,-6.356,"[-6.356, -6.097, -6.062, -5.755, -5.717, 0.0, 1.0, 10.0, 16.0]"
"(2S)-2-amino-2-cyclohexyl-1-(1,3-dihydroisoindol-2",-6.35,"[-6.35, -5.087, -5.03, -4.845, -4.492, 0.0, 1.0, 10.0, 16.0]"
"N,N-dimethyl-3-[(1-methyl-2,6-dioxopiperidin-3-yl)",-6.35,"[-6.35, -5.773, -5.763, -5.542, -5.456, 0.0, 1.0, 10.0, 16.0]"
"2-methyl-3-(3-methylbutylamino)naphthalene-1,4-dio",-6.35,"[-6.35, -5.298, -4.634, -3.932, -3.894, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-(3-methylbut-2-enyl)naphthalene-1,4-dion",-6.348,"[-6.348, -5.188, -4.698, -4.693, -4.417, 0.0, 1.0, 10.0, 16.0]"
"3-[(4-ethylphenyl)methyl]piperidine-2,6-dione",-6.348,"[-6.348, -6.227, -5.831, -5.421, -5.24, 0.0, 1.0, 10.0, 16.0]"
"2-but-3-ynylisoindole-1,3-dione",-6.346,"[-6.346, -5.928, -5.925, -5.463, -5.089, 0.0, 1.0, 10.0, 16.0]"
"3-methyl-3,4-dihydro-2H-isoquinolin-1-one",-6.341,"[-6.341, -6.181, -6.115, -6.059, -5.883, 0.0, 1.0, 10.0, 16.0]"
"2-[acetyl(methyl)amino]-N-(2,6-dioxopiperidin-3-yl",-6.338,"[-6.338, -6.165, -6.163, -6.153, -5.872, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-chloro-6-methylnaphthalene-1,4-dione",-6.335,"[-6.335, -6.172, -6.142, -5.631, -5.426, 0.0, 1.0, 10.0, 16.0]"
"2-methyl-3-(propylamino)naphthalene-1,4-dione",-6.334,"[-6.334, -5.62, -5.538, -5.536, -5.512, 0.0, 1.0, 10.0, 16.0]"
"3-(3-tert-butyl-2,5-difluorophenyl)piperidine-2,6-",-6.332,"[-6.332, -5.555, -4.871, -3.713, -2.707, 0.0, 1.0, 10.0, 16.0]"
"3-(2-chloro-6-fluorophenyl)piperidine-2,6-dione",-6.328,"[-6.328, -5.499, -5.487, -4.947, -4.535, 0.0, 1.0, 10.0, 16.0]"
"2-(4-oxocyclohexyl)isoindole-1,3-dione",-6.328,"[-6.328, -4.806, -4.68, -4.335, -4.322, 0.0, 1.0, 10.0, 16.0]"
N-[2-(2-chloro-6-fluorophenyl)acetyl]-2-phenylacet,-6.328,"[-6.328, -4.198, -3.714, -3.565, -3.561, 0.0, 1.0, 10.0, 16.0]"
"3-(3,4-difluorophenyl)piperidin-2-one",-6.325,"[-6.325, -6.225, -5.874, -5.138, -4.9, 0.0, 1.0, 10.0, 16.0]"
3-(2-fluoro-4-methylphenyl)-3-methylpiperidin-2-on,-6.323,"[-6.323, -5.678, -5.234, -4.692, -4.254, 0.0, 1.0, 10.0, 16.0]"
"2-azidonaphthalene-1,4-dione",-6.321,"[-6.321, -4.58, -4.543, -4.446, -4.196, 0.0, 1.0, 10.0, 16.0]"
"3-ethyl-4-(2,4,5-trifluorophenyl)piperidine-2,6-di",-6.316,"[-6.316, -2.129, 0.0, 0.957, 1.0, 2.812, 3.966, 10.0, 16.0]"
"3-(2-fluoro-4-propylphenyl)piperidine-2,6-dione",-6.304,"[-6.304, -6.218, -5.615, -4.644, -4.237, 0.0, 1.0, 10.0, 16.0]"
"2-prop-2-enylisoquinoline-1,3,4-trione",-6.301,"[-6.301, -5.516, -5.357, -5.22, -5.214, 0.0, 1.0, 10.0, 16.0]"
"3-(3-fluoro-2,4-dimethylphenyl)piperidine-2,6-dion",-6.301,"[-6.301, -6.205, -4.011, -3.282, -1.94, 0.0, 1.0, 10.0, 16.0]"
"3-(2-chloro-3-ethyl-6-fluorophenyl)piperidine-2,6-",-6.297,"[-6.297, -5.464, -5.288, -2.966, -1.885, 0.0, 1.0, 10.0, 16.0]"
"2-ethenylisoindole-1,3-dione",-6.291,"[-6.291, -6.199, -6.198, -6.189, -5.986, 0.0, 1.0, 10.0, 16.0]"
"2-(butylamino)-3-methylnaphthalene-1,4-dione",-6.288,"[-6.288, -5.991, -5.964, -5.869, -5.723, 0.0, 1.0, 10.0, 16.0]"
"2-(difluoromethyl)naphthalene-1,4-dione",-6.288,"[-6.288, -6.046, -5.541, -5.086, -4.489, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-3-(3-methylbut-2-enylamino)piperidine-2,6",-6.287,"[-6.287, -5.722, -5.43, -5.371, -5.331, 0.0, 1.0, 10.0, 16.0]"
"3-(2-fluoro-4-methylphenyl)-3-methylpiperidine-2,6",-6.283,"[-6.283, -5.698, -5.22, -4.657, -4.251, 0.0, 1.0, 10.0, 16.0]"
"2-aminonaphthalene-1,4-dione",-6.28,"[-6.28, -6.108, -5.409, -5.323, -5.091, 0.0, 1.0, 10.0, 16.0]"
"2-ethylisoindole-1,3-dione",-6.271,"[-6.271, -5.39, -4.743, -4.399, -4.164, 0.0, 1.0, 10.0, 16.0]"
"3-[3-ethenyl-4-[(Z)-2-(methylamino)ethenyl]-2,5-di",-6.269,"[-6.269, -4.049, -4.003, -3.751, -3.111, 0.0, 1.0, 10.0, 16.0]"
"2-[2-(2,5-difluorophenyl)phenyl]acetamide",-6.264,"[-6.264, -6.11, -5.524, -4.137, -4.038, 0.0, 1.0, 10.0, 16.0]"
